T [sec],t [sec],a_x [m/s2],a_y [m/s2],a_z [m/s2]
0.0009262561798095703,0.16192150115966797,-1.4906107999999998,1.1767979999999998,9.1790244
0.0009276866912841797,0.16285014152526855,-1.8044235999999998,-0.392266,10.591182
0.0009307861328125,0.16378259658813477,0.392266,0.0,9.3359308
0.0009272098541259766,0.16471195220947266,-0.0784532,-1.0983448,12.081792799999999
0.0009272098541259766,0.16564011573791504,-0.1569064,0.3138128,11.2972608
0.0009281635284423828,0.16656899452209473,-0.9414384,-0.9414384,11.1403544
0.0009260177612304688,0.1674959659576416,-0.784532,1.8828768,8.7083052
0.000926971435546875,0.16842389106750488,-1.6475172,0.1569064,9.7281968
0.0009279251098632812,0.16935276985168457,-0.0784532,-0.0784532,12.552512
0.0009293556213378906,0.1702899932861328,-0.7060788,0.4707192,10.6696352
0.0009291172027587891,0.171220064163208,-1.7259703999999998,0.3138128,10.0420096
0.000926971435546875,0.1721479892730713,-1.3337044,1.8828768,9.1005712
0.0009262561798095703,0.17307519912719727,-1.96133,0.3138128,10.0420096
0.0009262561798095703,0.17400217056274414,-1.2552512,-0.6276256,10.7480884
0.0009257793426513672,0.17492890357971191,0.0,0.6276256,9.022118
0.0009238719940185547,0.17585372924804688,-0.6276256,0.392266,11.924886399999998
0.0009236335754394531,0.17677855491638184,-1.2552512,0.0,10.3558224
0.0009233951568603516,0.1777029037475586,-1.1767979999999998,0.0,10.0420096
0.0009253025054931641,0.17862939834594727,-1.7259703999999998,0.6276256,9.7281968
0.000926971435546875,0.17955732345581055,-0.3138128,0.9414384,11.924886399999998
0.0009262561798095703,0.18048453330993652,-0.0784532,0.0,11.1403544
0.0009260177612304688,0.1814119815826416,-0.1569064,0.0,11.924886399999998
0.0009267330169677734,0.18233942985534668,-0.9414384,-1.2552512,11.924886399999998
0.0009262561798095703,0.18326663970947266,0.0,1.2552512,9.9635564
0.0009264945983886719,0.18419408798217773,-0.7060788,0.6276256,9.1005712
0.0009264945983886719,0.1851215362548828,-0.6276256,0.3138128,12.552512
0.0009260177612304688,0.1860485076904297,-0.2353596,0.8629851999999999,10.0420096
0.000926971435546875,0.18697643280029297,-1.0983448,0.2353596,10.6696352
0.0009267330169677734,0.18790435791015625,0.0,-1.3337044,11.924886399999998
0.0009264945983886719,0.18883180618286133,1.2552512,0.0,10.277369199999999
0.0009315013885498047,0.18976497650146484,0.0,1.3337044,8.9436648
0.0009281635284423828,0.19069528579711914,-1.96133,1.1767979999999998,8.237585999999999
0.0009257793426513672,0.19162225723266602,0.3138128,1.1767979999999998,9.414383999999998
0.0009262561798095703,0.192549467086792,0.0,0.784532,7.5315072
0.0009341239929199219,0.19348478317260742,-1.6475172,1.8828768,9.3359308
0.0009260177612304688,0.1944119930267334,-1.96133,1.1767979999999998,10.0420096
0.0009262561798095703,0.19533920288085938,-0.8629851999999999,-0.4707192,9.9635564
0.0009257793426513672,0.19626617431640625,0.6276256,1.2552512,9.80665
0.0009264945983886719,0.19719409942626953,-1.0983448,0.0784532,11.2972608
0.000926971435546875,0.1981220245361328,0.9414384,0.6276256,11.061901200000001
0.0009255409240722656,0.19904875755310059,-0.392266,1.8828768,8.629852
0.0009236335754394531,0.19997334480285645,-1.3337044,1.2552512,9.80665
0.0009236335754394531,0.2008981704711914,-1.3337044,1.4906107999999998,9.022118
0.0009229183197021484,0.20182204246520996,-0.784532,0.0,10.0420096
0.0009250640869140625,0.20274829864501953,-0.1569064,0.0,12.081792799999999
0.0009274482727050781,0.20367670059204102,-0.0784532,-1.0198916,11.2972608
0.0009262561798095703,0.2046041488647461,1.0983448,0.0,9.3359308
0.0009274482727050781,0.20553278923034668,-1.2552512,0.784532,8.7867584
0.0009276866912841797,0.20646166801452637,-0.0784532,-1.1767979999999998,12.552512
0.0009260177612304688,0.20738863945007324,-0.9414384,0.6276256,10.0420096
0.0009272098541259766,0.20831704139709473,-0.1569064,-1.4906107999999998,12.2386992
0.0009257793426513672,0.2092440128326416,0.4707192,0.0,9.9635564
0.0009262561798095703,0.21017122268676758,-0.5491724,1.2552512,8.629852
0.0009410381317138672,0.21111321449279785,-0.7060788,-0.392266,11.2188076
0.0009264945983886719,0.21204066276550293,-0.6276256,2.1966896,9.3359308
0.0009267330169677734,0.2129685878753662,0.0,0.0,11.846433199999998
0.0009257793426513672,0.21389555931091309,0.3138128,1.8828768,9.649743599999999
0.0009264945983886719,0.21482324600219727,-0.0784532,1.8828768,8.5513988
0.0009260177612304688,0.21574997901916504,-1.96133,1.0983448,10.277369199999999
0.0009317398071289062,0.21668267250061035,-0.6276256,0.0,10.983448000000001
0.0009274482727050781,0.21761131286621094,0.0,1.2552512,9.80665
0.0009260177612304688,0.2185382843017578,-0.6276256,1.2552512,9.571290399999999
0.0009307861328125,0.21947121620178223,-1.96133,0.8629851999999999,9.1790244
0.0009274482727050781,0.22040033340454102,-1.6475172,1.7259703999999998,8.7083052
0.0009262561798095703,0.221327543258667,-1.1767979999999998,0.0,10.7480884
0.0009264945983886719,0.22225546836853027,-0.0784532,0.6276256,12.081792799999999
0.0009260177612304688,0.22318267822265625,-1.3337044,0.1569064,8.7867584
0.0009267330169677734,0.22411012649536133,-0.0784532,-0.5491724,12.2386992
0.0009260177612304688,0.2250370979309082,0.9414384,0.0,9.9635564
0.0009262561798095703,0.22596430778503418,-0.0784532,0.6276256,8.316039199999999
0.0009264945983886719,0.22689175605773926,-1.2552512,1.0983448,8.9436648
0.0009264945983886719,0.22781920433044434,-0.0784532,0.0,12.8663248
0.0009286403656005859,0.22874855995178223,-0.9414384,1.2552512,10.0420096
0.000926971435546875,0.2296764850616455,-0.0784532,-1.4906107999999998,11.924886399999998
0.0009272098541259766,0.2306046485900879,0.6276256,0.0,10.4342756
0.0009255409240722656,0.23153138160705566,-0.9414384,1.2552512,8.394492399999999
0.0009272098541259766,0.23245954513549805,-0.6276256,0.6276256,10.6696352
0.000926971435546875,0.23338747024536133,-0.0784532,-1.2552512,12.2386992
0.0009264945983886719,0.2343149185180664,-0.0784532,0.3138128,11.924886399999998
0.0009253025054931641,0.23524141311645508,-1.2552512,-1.2552512,12.552512
0.0009257793426513672,0.23616814613342285,0.0,0.0,12.081792799999999
0.0009257793426513672,0.23709487915039062,0.3138128,0.4707192,8.7083052
0.0009262561798095703,0.2380218505859375,-0.3138128,1.4121576,10.0420096
0.0009262561798095703,0.23894906044006348,0.1569064,0.0,11.2188076
0.0009260177612304688,0.23987603187561035,0.0,1.8828768,9.9635564
0.0009324550628662109,0.24080920219421387,-1.96133,1.7259703999999998,9.3359308
0.000926971435546875,0.24173712730407715,-0.0784532,0.784532,8.0806796
0.0009267330169677734,0.24266529083251953,-1.2552512,0.7060788,9.1005712
0.0009257793426513672,0.2435920238494873,-0.0784532,-0.8629851999999999,12.552512
0.0009262561798095703,0.24451923370361328,-1.0983448,0.1569064,10.0420096
0.0009267330169677734,0.24544692039489746,-1.569064,-0.392266,11.454167199999999
0.000926971435546875,0.24637484550476074,0.0,-1.1767979999999998,11.2972608
0.0009255409240722656,0.24730157852172852,0.1569064,0.0,8.9436648
0.0009260177612304688,0.2482287883758545,0.0,0.1569064,9.1005712
0.0009255409240722656,0.24915575981140137,0.784532,0.4707192,11.76798
0.0009255409240722656,0.25008249282836914,0.0,1.2552512,9.414383999999998
0.0009255409240722656,0.2510092258453369,-1.4906107999999998,1.569064,9.2574776
0.0009262561798095703,0.2519364356994629,-1.96133,0.5491724,10.0420096
0.0009286403656005859,0.2528667449951172,-1.4906107999999998,-0.7060788,11.061901200000001
0.0009262561798095703,0.253795862197876,0.0,1.2552512,10.0420096
0.0009272098541259766,0.25472426414489746,0.2353596,0.0,10.591182
0.0009262561798095703,0.25565195083618164,-0.8629851999999999,1.7259703999999998,10.0420096
0.0009264945983886719,0.2565793991088867,-1.8828768,0.0,11.454167199999999
0.0009262561798095703,0.2575066089630127,0.6276256,-1.0198916,11.2972608
0.0009260177612304688,0.25843358039855957,0.0,1.0983448,9.3359308
0.0009253025054931641,0.25936007499694824,-0.6276256,1.8828768,10.0420096
0.0009260177612304688,0.2602870464324951,-0.4707192,0.0,11.2188076
0.0009260177612304688,0.261214017868042,0.1569064,1.8828768,9.649743599999999
0.0009262561798095703,0.26214122772216797,-0.392266,1.8828768,8.5513988
0.0009260177612304688,0.26306819915771484,-1.96133,1.0983448,10.0420096
0.0009322166442871094,0.26400136947631836,-0.6276256,0.0,11.2972608
0.0009276866912841797,0.26493024826049805,0.0,1.2552512,9.649743599999999
0.0009262561798095703,0.265857458114624,-0.9414384,1.2552512,9.492837199999999
0.0009262561798095703,0.2667849063873291,-2.2751428,0.0,10.3558224
0.0009253025054931641,0.26771116256713867,-1.569064,-1.3337044,12.552512
0.0009264945983886719,0.26863884925842285,0.0,-0.4707192,9.9635564
0.0009255409240722656,0.2695655822753906,0.0,1.2552512,8.4729456
0.0009267330169677734,0.2704932689666748,-0.7060788,0.0784532,11.846433199999998
0.0009257793426513672,0.2714200019836426,0.6276256,0.3138128,11.846433199999998
0.0009264945983886719,0.27234745025634766,-0.7060788,2.5105024,8.7083052
0.0009264945983886719,0.27327489852905273,-2.2751428,2.3535959999999996,8.7867584
0.0009267330169677734,0.2742025852203369,-1.0198916,-0.5491724,11.1403544
0.0009255409240722656,0.2751290798187256,0.6276256,0.3138128,10.3558224
0.0009262561798095703,0.27605628967285156,-1.2552512,1.1767979999999998,10.3558224
0.0009260177612304688,0.27698326110839844,0.6276256,0.0784532,10.983448000000001
0.0009262561798095703,0.2779104709625244,0.784532,0.6276256,10.0420096
0.0009274482727050781,0.2788388729095459,-0.0784532,1.4121576,10.0420096
0.0009257793426513672,0.27976560592651367,-1.4906107999999998,0.2353596,10.0420096
0.0009255409240722656,0.28069233894348145,0.0,0.6276256,10.0420096
0.0009260177612304688,0.2816195487976074,0.0,1.1767979999999998,7.609960399999999
0.0009262561798095703,0.2825469970703125,-0.9414384,0.0784532,10.0420096
0.0009253025054931641,0.28347325325012207,0.0,0.0,11.2972608
0.0009255409240722656,0.28439998626708984,0.1569064,0.2353596,10.3558224
0.0009255409240722656,0.2853262424468994,-0.0784532,1.2552512,9.3359308
0.0009262561798095703,0.2862539291381836,-0.6276256,0.6276256,11.2972608
0.0009257793426513672,0.28718090057373047,-0.0784532,-0.9414384,10.277369199999999
0.0009272098541259766,0.2881143093109131,0.0,0.0,11.2972608
0.0009257793426513672,0.28904128074645996,0.6276256,0.0,10.0420096
0.0009291172027587891,0.2899785041809082,-0.5491724,1.3337044,10.0420096
0.0009279251098632812,0.2909088134765625,-0.0784532,-0.5491724,12.552512
0.0009267330169677734,0.2918367385864258,-0.784532,0.0,10.0420096
0.0009262561798095703,0.29276394844055176,-1.0983448,-1.0198916,12.552512
0.0009264945983886719,0.29369139671325684,0.0,-1.1767979999999998,11.2972608
0.0009267330169677734,0.294619083404541,0.0,0.6276256,8.7083052
0.0009233951568603516,0.2955436706542969,-0.3138128,0.0,9.3359308
0.0009229183197021484,0.29646754264831543,0.0,0.2353596,12.003339599999999
0.00092315673828125,0.2973916530609131,0.0,0.0784532,10.0420096
0.0009260177612304688,0.29831862449645996,0.0,-0.2353596,10.0420096
0.0009260177612304688,0.29924559593200684,0.3138128,-1.0198916,11.924886399999998
0.0009264945983886719,0.3001730442047119,0.3138128,0.7060788,10.0420096
0.0009264945983886719,0.301100492477417,-1.96133,1.1767979999999998,7.9237732
0.0009260177612304688,0.30202746391296387,0.0,1.0983448,9.7281968
0.0009264945983886719,0.30295515060424805,0.5491724,0.1569064,7.9237732
0.0009264945983886719,0.3038825988769531,-1.6475172,0.4707192,7.9237732
0.0009267330169677734,0.3048102855682373,-1.1767979999999998,0.0,10.6696352
0.0009267330169677734,0.3057379722595215,0.1569064,1.1767979999999998,10.6696352
0.0009262561798095703,0.30666518211364746,-1.3337044,0.0,7.7668668
0.0009253025054931641,0.30759143829345703,0.8629851999999999,0.3138128,11.454167199999999
0.0009262561798095703,0.308518648147583,0.0,0.3138128,10.277369199999999
0.0009264945983886719,0.3094463348388672,-1.2552512,1.8828768,8.7083052
0.0009264945983886719,0.31037425994873047,-1.6475172,0.0,9.7281968
0.0009303092956542969,0.31130552291870117,0.392266,0.0784532,12.552512
0.0009272098541259766,0.31223368644714355,-0.7060788,0.784532,10.0420096
0.0009267330169677734,0.31316161155700684,0.2353596,0.9414384,8.0806796
0.0009260177612304688,0.3140888214111328,-0.7060788,0.784532,8.7867584
0.0009255409240722656,0.3150155544281006,-0.6276256,-0.6276256,10.198916
0.0009257793426513672,0.31594252586364746,0.0,-0.0784532,10.6696352
0.0009262561798095703,0.31686973571777344,-0.0784532,1.2552512,9.649743599999999
0.0009260177612304688,0.3177969455718994,-0.6276256,0.9414384,11.2972608
0.0009272098541259766,0.3187251091003418,-0.0784532,-1.0983448,11.1403544
0.0009255409240722656,0.31965160369873047,-0.0784532,0.3138128,9.022118
0.0009262561798095703,0.32057881355285645,-1.2552512,1.569064,8.7867584
0.0009257793426513672,0.3215055465698242,-0.784532,0.6276256,11.2972608
0.0009267330169677734,0.3224332332611084,-0.0784532,-1.1767979999999998,12.8663248
0.0009250640869140625,0.32335925102233887,-0.3138128,0.6276256,10.198916
0.0009257793426513672,0.32428598403930664,-2.0397832,-1.0198916,11.2972608
0.0009257793426513672,0.3252127170562744,-1.0983448,-1.3337044,12.552512
0.0009260177612304688,0.3261399269104004,0.0,0.0,10.591182
0.0009260177612304688,0.32706689834594727,0.0,1.2552512,8.4729456
0.0009262561798095703,0.32799434661865234,-0.392266,0.0,11.846433199999998
0.0009264945983886719,0.3289215564727783,0.6276256,0.784532,11.2188076
0.0009262561798095703,0.3298487663269043,-0.784532,1.8828768,8.7083052
0.0009303092956542969,0.3307805061340332,-2.1182364,2.3535959999999996,8.7867584
0.0009255409240722656,0.331707239151001,0.0,0.6276256,8.7083052
0.0009262561798095703,0.33263468742370605,-0.3138128,2.0397832,9.492837199999999
0.0009264945983886719,0.33356213569641113,-0.4707192,0.0,11.2188076
0.0009264945983886719,0.3344895839691162,-0.5491724,2.5105024,8.7083052
0.0009264945983886719,0.3354227542877197,-0.0784532,0.0,10.7480884
0.0009262561798095703,0.3363499641418457,-0.6276256,1.2552512,8.629852
0.0009260177612304688,0.3372769355773926,-0.392266,0.3138128,10.0420096
0.0009264945983886719,0.33820438385009766,1.2552512,0.9414384,11.2188076
0.0009255409240722656,0.33913087844848633,-0.3138128,1.4121576,9.1790244
0.0009262561798095703,0.3400580883026123,-1.96133,0.6276256,10.0420096
0.0009262561798095703,0.3409852981567383,-1.8044235999999998,-0.7060788,11.2972608
0.0009262561798095703,0.34191250801086426,0.0,-0.392266,10.591182
0.0009264945983886719,0.34284043312072754,0.0,0.6276256,8.7867584
0.0009255409240722656,0.3437671661376953,-0.784532,0.3138128,12.081792799999999
0.0009262561798095703,0.3446941375732422,0.3138128,0.0,11.6110736
0.0009262561798095703,0.34562134742736816,0.0,1.8828768,9.9635564
0.0009267330169677734,0.34654927253723145,-1.3337044,2.1966896,8.7867584
0.0009253025054931641,0.347475528717041,-1.3337044,-0.392266,11.2972608
