T [sec],t [sec],a_x [m/s2],a_y [m/s2],a_z [m/s2]
0.0009295940399169922,0.06122159957885742,-3.8442068,0.9414384,7.7668668
0.0009288787841796875,0.06215238571166992,-2.3535959999999996,-1.0983448,8.0806796
0.0009286403656005859,0.06308221817016602,-1.6475172,-1.96133,12.8663248
0.0009276866912841797,0.0640113353729248,-3.0596748,0.0,8.7867584
0.0009274482727050781,0.06493973731994629,-1.96133,0.784532,8.9436648
0.0009274482727050781,0.06586837768554688,-1.0198916,2.4320492,8.237585999999999
0.0009274482727050781,0.06679677963256836,-1.2552512,0.0,11.924886399999998
0.0009274482727050781,0.06772518157958984,-0.784532,3.6873004,10.198916
0.0009274482727050781,0.06865382194519043,0.0,0.8629851999999999,10.0420096
0.0009274482727050781,0.06958222389221191,2.3535959999999996,-0.1569064,8.7867584
0.0009284019470214844,0.07051205635070801,2.5105024,-1.8828768,12.3956056
0.0009236335754394531,0.07143688201904297,1.1767979999999998,1.8828768,10.277369199999999
0.0009288787841796875,0.07236742973327637,1.1767979999999998,0.9414384,10.0420096
0.0009267330169677734,0.0733029842376709,2.6674088,-0.0784532,10.6696352
0.0009260177612304688,0.07423043251037598,1.8044235999999998,2.5105024,10.5127288
0.0009281635284423828,0.07515954971313477,0.9414384,3.4519407999999996,12.552512
0.0009279251098632812,0.07608819007873535,1.1767979999999998,1.569064,8.394492399999999
0.000926971435546875,0.07701659202575684,0.0,0.0,10.0420096
0.0009279251098632812,0.07794523239135742,0.9414384,0.3138128,8.9436648
0.0009272098541259766,0.0788736343383789,-2.9027684,-0.7060788,9.571290399999999
0.0009281635284423828,0.0798025131225586,0.0,-2.5105024,12.003339599999999
0.0009276866912841797,0.08073139190673828,-3.3734876000000003,0.0,10.3558224
0.0009276866912841797,0.08165979385375977,-0.9414384,0.6276256,8.5513988
0.0009396076202392578,0.08260035514831543,-2.9027684,1.6475172,8.7867584
0.0009284019470214844,0.08352947235107422,-3.92266,3.138128,8.7867584
0.0009274482727050781,0.0844578742980957,-4.6287388,2.7458620000000002,11.2972608
0.0009272098541259766,0.08538651466369629,-0.6276256,0.6276256,10.4342756
0.0009279251098632812,0.08631539344787598,-2.8243152,0.0,9.414383999999998
0.0009312629699707031,0.08724808692932129,0.7060788,-0.4707192,9.9635564
0.0009279251098632812,0.08817768096923828,-0.0784532,-1.8828768,11.532620399999999
0.0009276866912841797,0.08910608291625977,-1.1767979999999998,1.7259703999999998,9.649743599999999
0.0009284019470214844,0.09003520011901855,1.0983448,-0.0784532,10.6696352
0.0009262561798095703,0.09096240997314453,1.1767979999999998,1.569064,8.394492399999999
0.0009272098541259766,0.09189081192016602,3.6873004,4.3933792,10.3558224
0.0009274482727050781,0.0928192138671875,2.3535959999999996,4.4718324,7.9237732
0.000926971435546875,0.09374737739562988,2.5105024,-0.7060788,10.6696352
0.0009272098541259766,0.09467577934265137,2.4320492,1.2552512,9.1005712
0.000926971435546875,0.09560394287109375,0.3138128,0.0784532,10.6696352
0.0009338855743408203,0.09653878211975098,0.0,-0.3138128,10.591182
0.0009276866912841797,0.09746742248535156,0.1569064,-1.2552512,10.0420096
0.0009276866912841797,0.09839630126953125,-0.9414384,-1.2552512,11.2972608
0.0009264945983886719,0.09932422637939453,-2.1966896,2.5105024,9.3359308
0.0009272098541259766,0.10025238990783691,-2.3535959999999996,1.8828768,10.8265416
0.000926971435546875,0.1011803150177002,-1.0198916,1.8828768,11.1403544
0.0009310245513916016,0.10211300849914551,-2.3535959999999996,0.6276256,7.6884136
0.0009279251098632812,0.1030423641204834,-2.5105024,-0.0784532,8.7867584
0.0009272098541259766,0.10397052764892578,-0.6276256,-1.8828768,10.983448000000001
0.0009272098541259766,0.10489869117736816,-2.1182364,0.3138128,9.571290399999999
0.0009272098541259766,0.10582733154296875,-4.314926,-1.0198916,10.591182
0.000926971435546875,0.10675501823425293,0.0,0.3138128,7.9237732
0.0009279251098632812,0.10768389701843262,-0.8629851999999999,0.5491724,13.0232312
0.0009288787841796875,0.10861396789550781,0.0,2.8243152,10.1204628
0.0009276866912841797,0.1095426082611084,-0.6276256,2.5889556,11.454167199999999
0.0009274482727050781,0.11047124862670898,1.569064,0.0,8.394492399999999
0.0009267330169677734,0.11139893531799316,1.2552512,0.3138128,9.1005712
0.0009279251098632812,0.11232781410217285,3.6088471999999996,-0.1569064,12.4740588
0.0009276866912841797,0.11325669288635254,0.0,-0.1569064,11.924886399999998
0.0009281635284423828,0.11418604850769043,2.4320492,-2.5105024,8.0806796
0.0009236335754394531,0.11511039733886719,1.6475172,0.0,8.7867584
0.0009243488311767578,0.11603593826293945,1.1767979999999998,2.5105024,10.9049948
0.0009241104125976562,0.11696076393127441,1.0983448,1.8828768,12.552512
0.0009241104125976562,0.11788582801818848,1.569064,3.2950344,10.277369199999999
0.0009303092956542969,0.11881756782531738,0.0,2.5105024,8.8652116
0.0009341239929199219,0.11975264549255371,-0.6276256,-1.2552512,11.924886399999998
0.0009331703186035156,0.12068748474121094,-0.784532,-0.3138128,9.7281968
0.0009281635284423828,0.12161707878112793,-2.5105024,-1.2552512,9.649743599999999
0.0009288787841796875,0.12254714965820312,-2.3535959999999996,-1.2552512,10.0420096
0.0009255409240722656,0.1234736442565918,-1.569064,-1.2552512,9.80665
0.0009274482727050781,0.12440204620361328,-2.5889556,1.0983448,12.552512
0.0009276866912841797,0.12533068656921387,-3.8442068,2.5105024,9.649743599999999
0.0009279251098632812,0.12625980377197266,-4.4718324,4.2364728,8.7867584
0.000926971435546875,0.12718772888183594,-0.6276256,-0.9414384,10.6696352
0.0009272098541259766,0.12811613082885742,-1.6475172,-0.0784532,8.7867584
0.0009274482727050781,0.129044771194458,0.0,-2.0397832,10.0420096
0.0009279251098632812,0.1299734115600586,-1.1767979999999998,-0.0784532,8.4729456
0.0009264945983886719,0.13090062141418457,1.569064,-2.9812215999999996,10.6696352
0.0009264945983886719,0.13182830810546875,2.4320492,0.0,9.8851032
0.0009272098541259766,0.13275671005249023,1.1767979999999998,2.4320492,12.003339599999999
0.0009267330169677734,0.1336841583251953,2.8243152,2.5105024,10.5127288
0.0009272098541259766,0.1346125602722168,2.1966896,3.0596748,11.454167199999999
0.000926971435546875,0.13554072380065918,1.8828768,0.3138128,12.003339599999999
0.0009272098541259766,0.13646864891052246,0.7060788,1.2552512,9.3359308
0.000926971435546875,0.13739681243896484,-1.2552512,-1.3337044,10.0420096
0.0009279251098632812,0.13832545280456543,0.0,-1.7259703999999998,9.9635564
0.0009286403656005859,0.13925552368164062,0.8629851999999999,0.6276256,10.0420096
0.0009281635284423828,0.14018511772155762,-1.2552512,0.6276256,10.0420096
0.0009274482727050781,0.1411135196685791,-1.8828768,0.0,11.1403544
0.0009281635284423828,0.1420426368713379,-1.6475172,2.8243152,7.9237732
0.000926971435546875,0.14297032356262207,-2.9027684,1.0983448,10.0420096
0.0009462833404541016,0.14391732215881348,-2.6674088,1.0198916,10.0420096
0.0009279251098632812,0.14484620094299316,-3.8442068,-0.0784532,7.9237732
0.0009272098541259766,0.14577436447143555,-1.4906107999999998,-0.0784532,9.1005712
0.0009281635284423828,0.14670348167419434,-3.530394,-1.2552512,8.1591328
0.0009267330169677734,0.14763164520263672,-1.569064,-1.8828768,11.1403544
0.0009272098541259766,0.1485595703125,0.0,1.569064,10.0420096
0.0009276866912841797,0.1494884490966797,-1.3337044,0.0784532,12.081792799999999
0.0009274482727050781,0.15041685104370117,1.2552512,3.7657536,9.9635564
0.0009238719940185547,0.15134191513061523,-0.5491724,2.5105024,11.6110736
0.0009241104125976562,0.1522672176361084,2.8243152,0.0,11.846433199999998
0.0009241104125976562,0.15319228172302246,3.138128,0.0,10.6696352
0.0009276866912841797,0.15412116050720215,3.138128,-0.784532,10.198916
0.0009274482727050781,0.15504980087280273,0.0,-3.8442068,10.6696352
0.0009267330169677734,0.15597748756408691,2.5105024,-0.6276256,11.454167199999999
0.0009264945983886719,0.156904935836792,0.0,1.8044235999999998,8.1591328
0.0009272098541259766,0.15783309936523438,2.1966896,0.784532,11.2972608
0.0009264945983886719,0.15876126289367676,0.2353596,3.138128,9.1790244
0.0009267330169677734,0.15968871116638184,-1.6475172,2.6674088,11.2188076
0.000926971435546875,0.16061663627624512,0.0,0.0,10.0420096
0.0009300708770751953,0.16154789924621582,-1.96133,-0.0784532,10.3558224
0.0009279251098632812,0.16247820854187012,-1.4906107999999998,-0.3138128,11.2972608
0.0009257793426513672,0.163405179977417,-2.5105024,-3.0596748,11.924886399999998
0.0009262561798095703,0.16433286666870117,-0.3138128,-1.2552512,10.277369199999999
0.000926971435546875,0.16526079177856445,-3.7657536,1.7259703999999998,8.316039199999999
0.0009272098541259766,0.16618895530700684,-2.3535959999999996,0.7060788,11.924886399999998
0.0009262561798095703,0.1671161651611328,-5.3348176,3.138128,10.0420096
0.0009279251098632812,0.16805148124694824,-2.9812215999999996,1.96133,10.0420096
0.000926971435546875,0.16897964477539062,0.6276256,-1.4906107999999998,11.2972608
0.0009388923645019531,0.16991972923278809,0.0,1.2552512,8.1591328
0.0009288787841796875,0.17084956169128418,-1.569064,-0.784532,10.0420096
0.0009264945983886719,0.17177700996398926,0.0784532,-1.7259703999999998,8.7083052
0.0009264945983886719,0.17270445823669434,1.6475172,-0.0784532,10.6696352
0.0009264945983886719,0.17363190650939941,1.1767979999999998,1.0983448,7.139241199999999
0.0009267330169677734,0.1745598316192627,1.1767979999999998,1.8828768,10.0420096
0.0009250640869140625,0.17548608779907227,2.6674088,1.8044235999999998,11.76798
0.0009365081787109375,0.17642426490783691,0.8629851999999999,2.9812215999999996,11.2972608
0.0009386539459228516,0.17736387252807617,1.0198916,-0.0784532,10.0420096
0.0009295940399169922,0.17829442024230957,1.4121576,-0.0784532,8.7867584
0.0009276866912841797,0.17922329902648926,2.5105024,0.0,12.4740588
0.000926971435546875,0.18015122413635254,0.0,0.9414384,10.1204628
0.000926971435546875,0.18107938766479492,-2.1966896,-0.7060788,10.983448000000001
0.0009274482727050781,0.1820082664489746,-2.1966896,1.4121576,8.7083052
0.0009267330169677734,0.1829357147216797,-1.7259703999999998,3.8442068,10.0420096
0.0009274482727050781,0.18386435508728027,-2.3535959999999996,1.2552512,10.277369199999999
0.0009264945983886719,0.18479156494140625,-3.6088471999999996,1.1767979999999998,10.0420096
0.000926971435546875,0.18571949005126953,-3.7657536,-1.0198916,10.0420096
0.0009324550628662109,0.18665313720703125,-1.0983448,0.0,7.9237732
0.0009386539459228516,0.1875934600830078,-3.8442068,-0.392266,10.6696352
0.0009288787841796875,0.1885240077972412,-2.1182364,-2.1966896,11.6895268
0.0009276866912841797,0.1894528865814209,-1.4906107999999998,-0.9414384,11.2972608
0.0009281635284423828,0.1903820037841797,-0.7060788,-1.1767979999999998,8.237585999999999
0.0009360313415527344,0.19131898880004883,-2.2751428,3.7657536,9.022118
0.0009279251098632812,0.19224786758422852,0.0,1.8044235999999998,12.552512
0.0009272098541259766,0.1931760311126709,1.0983448,1.0983448,9.022118
0.0009276866912841797,0.19410490989685059,1.2552512,0.0,11.2972608
0.0009274482727050781,0.19503331184387207,2.0397832,0.6276256,10.0420096
0.000926971435546875,0.19596147537231445,1.8828768,-2.2751428,13.1801376
0.000926971435546875,0.19688963890075684,3.0596748,-2.1966896,11.454167199999999
0.000926971435546875,0.19781756401062012,0.0784532,2.1966896,8.7867584
0.0009272098541259766,0.1987457275390625,1.0198916,1.4121576,10.6696352
0.000926971435546875,0.19967389106750488,-0.0784532,0.6276256,9.649743599999999
0.0009272098541259766,0.20060205459594727,2.1182364,2.5105024,11.532620399999999
0.0009272098541259766,0.20153069496154785,-1.6475172,4.3933792,6.8254284
0.0009276866912841797,0.20245957374572754,-2.1966896,-0.7060788,10.0420096
0.000926971435546875,0.20338726043701172,1.569064,-0.9414384,10.6696352
0.000926971435546875,0.204315185546875,-3.8442068,0.5491724,10.0420096
0.0009267330169677734,0.20524287223815918,-3.6088471999999996,-2.1966896,10.0420096
0.0009276866912841797,0.20617127418518066,-1.96133,-1.3337044,7.5315072
0.0009267330169677734,0.20709919929504395,-0.9414384,0.0,9.414383999999998
0.0009274482727050781,0.20802783966064453,-3.530394,2.8243152,9.022118
0.000926971435546875,0.2089557647705078,-4.785645199999999,2.5105024,11.76798
0.000926971435546875,0.2098839282989502,0.0,0.0,8.9436648
0.0009279251098632812,0.21081280708312988,-0.7060788,0.2353596,10.983448000000001
0.0009274482727050781,0.21174144744873047,0.3138128,1.2552512,11.2188076
0.0009267330169677734,0.21266913414001465,-1.3337044,0.4707192,10.0420096
0.0009267330169677734,0.21359682083129883,0.6276256,-3.8442068,12.552512
0.0009281635284423828,0.21453166007995605,2.1182364,0.0,9.3359308
0.0009250640869140625,0.21545791625976562,1.8044235999999998,2.5105024,8.0806796
0.0009245872497558594,0.216383695602417,3.2950344,1.569064,12.552512
0.0009286403656005859,0.2173140048980713,3.4519407999999996,0.9414384,12.081792799999999
0.0009279251098632812,0.21824383735656738,0.0,2.5105024,7.84532
0.0009291172027587891,0.21917390823364258,1.569064,-1.2552512,10.198916
0.0009279251098632812,0.22010278701782227,0.2353596,-0.7060788,12.081792799999999
0.0009267330169677734,0.22103071212768555,2.5105024,1.2552512,10.983448000000001
0.0009284019470214844,0.22196006774902344,-2.3535959999999996,-1.96133,10.983448000000001
0.0009260177612304688,0.22288751602172852,0.392266,-0.9414384,9.9635564
0.0009274482727050781,0.22381591796875,-2.0397832,2.0397832,8.316039199999999
0.000926971435546875,0.22474408149719238,-2.8243152,0.2353596,10.591182
0.000926971435546875,0.22567200660705566,-1.8828768,1.2552512,8.0806796
0.0009410381317138672,0.22661423683166504,-3.7657536,1.2552512,10.0420096
0.0009286403656005859,0.22754359245300293,-3.6088471999999996,0.2353596,9.414383999999998
0.0009272098541259766,0.2284717559814453,-0.784532,1.2552512,9.9635564
0.000926971435546875,0.2293994426727295,-4.785645199999999,0.2353596,8.8652116
0.0009286403656005859,0.2303297519683838,-2.0397832,-4.158019599999999,10.6696352
0.0009267330169677734,0.23125767707824707,0.3138128,0.0,8.1591328
0.000926971435546875,0.23218560218811035,-1.2552512,0.5491724,12.552512
0.0009274482727050781,0.23311400413513184,0.9414384,2.5105024,10.4342756
0.0009274482727050781,0.23404264450073242,0.3138128,0.0,12.552512
0.0009267330169677734,0.2349703311920166,2.0397832,2.5105024,9.9635564
0.0009272098541259766,0.23589849472045898,0.1569064,0.6276256,9.414383999999998
0.0009274482727050781,0.23682713508605957,4.0011132,-1.2552512,13.1801376
0.0009267330169677734,0.23775482177734375,0.2353596,-1.2552512,8.7867584
0.0009336471557617188,0.23868942260742188,1.8044235999999998,-1.8828768,10.591182
0.0009281635284423828,0.23961901664733887,4.5502856,0.6276256,10.0420096
0.000926971435546875,0.24054694175720215,-1.3337044,0.0784532,10.0420096
0.0009274482727050781,0.24147582054138184,0.1569064,0.9414384,10.983448000000001
0.0009274482727050781,0.24240422248840332,-0.6276256,5.0210048,8.0022264
0.0009267330169677734,0.2433321475982666,-1.6475172,1.2552512,11.2188076
0.0009267330169677734,0.24425983428955078,-2.0397832,0.8629851999999999,10.0420096
0.0009262561798095703,0.24518752098083496,-2.5105024,-1.3337044,11.2972608
0.0009281635284423828,0.24611663818359375,-2.1966896,-1.8828768,9.9635564
0.0009267330169677734,0.24704432487487793,-3.7657536,-2.5105024,8.1591328
0.0009272098541259766,0.2479724884033203,-0.1569064,-1.8828768,12.2386992
0.0009272098541259766,0.2489008903503418,-4.6287388,1.2552512,10.0420096
0.0009274482727050781,0.24982929229736328,-2.0397832,1.2552512,11.061901200000001
0.0009303092956542969,0.2507607936859131,-2.9027684,2.5105024,8.9436648
0.0009274482727050781,0.2516906261444092,-0.5491724,2.5105024,8.7867584
0.000926971435546875,0.25261926651000977,-1.4906107999999998,-0.0784532,11.2972608
0.0009264945983886719,0.25354695320129395,1.8828768,-1.2552512,11.375713999999999
0.0009281635284423828,0.25447607040405273,0.0,-1.6475172,10.0420096
0.0009264945983886719,0.2554035186767578,2.3535959999999996,-2.1966896,10.9049948
0.0009267330169677734,0.256331205368042,1.6475172,1.569064,10.0420096
0.0009276866912841797,0.2572600841522217,1.2552512,-0.7060788,11.76798
0.0009274482727050781,0.25818872451782227,3.4519407999999996,1.2552512,9.3359308
0.0009267330169677734,0.25911641120910645,0.6276256,3.92266,12.3171524
0.0009272098541259766,0.26004481315612793,1.2552512,3.138128,10.1204628
0.0009272098541259766,0.2609729766845703,-1.2552512,-3.2165812,11.924886399999998
0.0009419918060302734,0.261915922164917,1.2552512,0.0,11.2188076
0.0009298324584960938,0.2628469467163086,-0.6276256,0.0,9.2574776
0.0009272098541259766,0.263775110244751,-2.1182364,-2.5105024,11.2972608
0.000926971435546875,0.26470327377319336,-0.9414384,-1.569064,12.3956056
0.0009272098541259766,0.26563143730163574,-2.2751428,1.2552512,10.3558224
0.0009286403656005859,0.26656103134155273,-2.3535959999999996,1.2552512,10.4342756
0.000926971435546875,0.267488956451416,-4.9425516,3.7657536,8.8652116
0.0009276866912841797,0.2684178352355957,-3.138128,0.6276256,10.5127288
0.000926971435546875,0.269345760345459,-1.96133,-0.0784532,8.8652116
0.0009276866912841797,0.27027463912963867,-3.0596748,0.3138128,8.7867584
0.0009448528289794922,0.27122068405151367,-3.2165812,-0.0784532,7.7668668
0.0009975433349609375,0.2722203731536865,-0.0784532,-4.3933792,11.061901200000001
0.0009722709655761719,0.2731947898864746,-1.2552512,1.2552512,9.414383999999998
0.0009310245513916016,0.2741267681121826,0.9414384,3.7657536,9.80665
0.0009958744049072266,0.27512383460998535,0.0,0.8629851999999999,10.6696352
0.0009856224060058594,0.2761108875274658,0.0784532,2.9812215999999996,10.6696352
0.0009298324584960938,0.2770416736602783,2.8243152,1.8828768,11.532620399999999
0.0009365081787109375,0.27797913551330566,1.0198916,-0.0784532,10.6696352
0.0009307861328125,0.27891087532043457,2.5105024,-0.1569064,10.983448000000001
0.0009276866912841797,0.27983951568603516,0.0,-1.3337044,8.7867584
0.0009279251098632812,0.28076839447021484,2.7458620000000002,-0.0784532,10.6696352
0.0009281635284423828,0.28169775009155273,0.6276256,-1.8044235999999998,12.8663248
0.0009272098541259766,0.2826259136199951,-0.7060788,2.8243152,9.3359308
0.0009312629699707031,0.28355860710144043,-1.8828768,3.0596748,10.0420096
0.0009295940399169922,0.28448915481567383,-3.138128,2.4320492,10.0420096
0.0009272098541259766,0.2854175567626953,-0.0784532,0.9414384,8.7083052
0.0009303092956542969,0.28636670112609863,-2.3535959999999996,0.0,8.7867584
0.0009272098541259766,0.287294864654541,-3.2165812,-0.0784532,7.5315072
0.0009338855743408203,0.2882382869720459,-2.1966896,-3.8442068,10.6696352
0.0009284019470214844,0.2891702651977539,-0.9414384,-2.1182364,10.6696352
0.0009279251098632812,0.2900991439819336,-2.5889556,1.569064,9.2574776
0.0009279251098632812,0.2910282611846924,-2.0397832,0.7060788,11.6110736
0.0009272098541259766,0.29195642471313477,-3.6088471999999996,3.7657536,11.2188076
0.000926971435546875,0.29288482666015625,-3.138128,0.6276256,10.277369199999999
0.000926971435546875,0.29381275177001953,-1.3337044,2.6674088,9.3359308
0.0009281635284423828,0.2947421073913574,-1.2552512,-1.7259703999999998,11.2972608
0.0009260177612304688,0.2956693172454834,1.569064,-2.0397832,8.7083052
0.000926971435546875,0.2965974807739258,0.9414384,-2.1966896,10.983448000000001
0.000926971435546875,0.29752540588378906,1.8044235999999998,-0.4707192,11.375713999999999
0.000926971435546875,0.29845356941223145,2.3535959999999996,0.1569064,11.924886399999998
0.0009281635284423828,0.29938268661499023,3.138128,0.0,11.1403544
0.0009274482727050781,0.3003110885620117,0.5491724,4.0795664,8.7083052
0.0009274482727050781,0.3012397289276123,0.4707192,2.6674088,10.983448000000001
0.0009279251098632812,0.302168607711792,0.5491724,-0.0784532,8.7083052
0.0009264945983886719,0.30309629440307617,0.4707192,0.9414384,9.414383999999998
0.0009274482727050781,0.30402469635009766,0.2353596,0.3138128,7.7668668
0.0009284019470214844,0.30495429039001465,-1.7259703999999998,-3.6873004,12.552512
0.0009281635284423828,0.30588340759277344,-0.8629851999999999,1.2552512,10.0420096
0.0009281635284423828,0.30681276321411133,-3.530394,0.0,9.9635564
0.0009272098541259766,0.3077409267425537,-1.2552512,3.138128,8.7083052
0.0009272098541259766,0.3086693286895752,-4.0795664,1.2552512,11.2188076
0.0009338855743408203,0.3096048831939697,-5.099458,4.2364728,8.394492399999999
0.0009288787841796875,0.3105347156524658,-2.5889556,0.6276256,8.1591328
0.0009272098541259766,0.3114628791809082,-2.5105024,0.0784532,9.414383999999998
0.0009272098541259766,0.3123910427093506,-2.9027684,-1.0198916,8.8652116
0.0009272098541259766,0.31331944465637207,0.0,-5.0210048,10.6696352
0.0009279251098632812,0.31424880027770996,-0.8629851999999999,0.5491724,10.0420096
0.0009267330169677734,0.31517648696899414,0.3138128,1.3337044,10.3558224
0.000926971435546875,0.3161046504974365,2.1182364,2.0397832,8.7867584
0.0009288787841796875,0.3170344829559326,0.0784532,2.2751428,11.924886399999998
0.0009284019470214844,0.3179638385772705,2.5105024,2.8243152,9.3359308
0.0009267330169677734,0.3188915252685547,1.8828768,1.0983448,10.9049948
0.0009272098541259766,0.31981968879699707,2.5105024,0.3138128,9.1005712
0.0009274482727050781,0.32074809074401855,0.0,-1.6475172,12.552512
0.0009264945983886719,0.32167553901672363,2.8243152,0.0,12.4740588
0.0009288787841796875,0.3226053714752197,0.392266,-1.8828768,10.198916
0.000926971435546875,0.323533296585083,0.7060788,0.9414384,10.7480884
0.0009272098541259766,0.3244614601135254,-0.2353596,2.1966896,10.0420096
0.0009272098541259766,0.3253898620605469,-0.392266,2.5105024,11.061901200000001
0.0009281635284423828,0.32631897926330566,-1.96133,2.5105024,7.7668668
0.0009262561798095703,0.32724690437316895,-1.7259703999999998,0.0,10.0420096
0.0009272098541259766,0.32817506790161133,-2.5105024,0.9414384,9.414383999999998
0.0009334087371826172,0.32910990715026855,-4.0011132,-2.5889556,8.7867584
0.0009279251098632812,0.33003950119018555,-1.4121576,-0.784532,10.591182
0.0009264945983886719,0.3309671878814697,-2.5105024,0.9414384,10.0420096
0.0009264945983886719,0.331895112991333,-3.7657536,0.0,9.571290399999999
0.000926971435546875,0.3328230381011963,-0.0784532,1.569064,10.5127288
0.0009284019470214844,0.3337578773498535,-1.8828768,0.8629851999999999,11.2972608
0.0009322166442871094,0.33469104766845703,-2.5105024,1.2552512,9.7281968
0.0009272098541259766,0.3356192111968994,0.3138128,3.2165812,9.9635564
0.000926971435546875,0.3365473747253418,1.569064,0.6276256,9.9635564
0.0009264945983886719,0.337475061416626,0.5491724,-1.0198916,10.0420096
0.0009279251098632812,0.33840417861938477,0.784532,-1.3337044,12.709418399999999
0.0009264945983886719,0.33933162689208984,2.5105024,1.0983448,9.3359308
